row,speed,bg_color,humanPaddleSize,aiPaddleSize,humanScore,aiScore,guess,tutorial,practice,rt,trial_index,time_elapsed,trial_type,button_pressed,response,responses,worker_id,fg_color,question,round,phase
421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1256,36,318488,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,771,37,319260,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1932,38,321192,html-slider-response,NULL,83,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
424,17,#3077FF,1.9,1,2,0,2,NULL,NULL,NULL,39,340646,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,9,real-level
425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1628,40,342276,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1087,41,343363,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1893,42,345258,html-slider-response,NULL,100,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
428,17,#3077FF,1.9,1,1,1,2,NULL,NULL,NULL,43,362481,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,10,real-level
429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1612,44,364094,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1003,45,365098,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3538,46,368636,html-slider-response,NULL,53,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
432,15,#3077FF,0.5,1,1,0,3,NULL,NULL,NULL,47,385966,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,11,real-level
433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,48,387334,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1235,49,388570,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1667,50,390238,html-slider-response,NULL,86,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
436,13,#3077FF,0.5,1,0,1,2,NULL,NULL,NULL,51,405265,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,12,real-level
437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2398,52,407664,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1089,53,408754,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1823,54,410577,html-slider-response,NULL,6,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
440,15,#3077FF,1.2,1,0,1,2,NULL,NULL,NULL,55,425733,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,13,real-level
441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1056,56,426790,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1583,57,428374,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1467,58,429841,html-slider-response,NULL,44,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
444,17,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,59,448634,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,14,real-level
445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2339,60,450975,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1352,61,452327,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1390,62,453717,html-slider-response,NULL,74,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
448,17,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,63,470852,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,15,real-level
449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,987,64,471839,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1158,65,472997,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1382,66,474379,html-slider-response,NULL,79,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
452,15,#3077FF,1.9,1,0,0,3,NULL,NULL,NULL,67,491735,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,16,real-level
453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1799,68,493535,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,895,69,494431,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1821,70,496253,html-slider-response,NULL,79,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
456,15,#3077FF,1.2,1,1,2,3,NULL,NULL,NULL,71,511535,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,17,real-level
457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1482,72,513019,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1235,73,514255,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1227,74,515483,html-slider-response,NULL,25,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
460,13,#3077FF,1.9,1,1,1,3,NULL,NULL,NULL,75,533054,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,18,real-level
461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1212,76,534267,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
462,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,989,77,535257,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2185,78,537443,html-slider-response,NULL,83,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
464,17,#3077FF,1.9,1,0,0,1,NULL,NULL,NULL,79,556405,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,19,real-level
465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1595,80,558001,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
466,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1467,81,559469,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2779,82,562249,html-slider-response,NULL,50,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
468,17,#3077FF,1.2,1,0,0,2,NULL,NULL,NULL,83,581039,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,20,real-level
469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1791,84,582831,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1699,85,584531,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2687,86,587219,html-slider-response,NULL,61,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
472,15,#3077FF,0.5,1,1,0,2,NULL,NULL,NULL,87,602356,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,21,real-level
473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1363,88,603721,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2179,89,605901,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1243,90,607145,html-slider-response,NULL,82,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
476,17,#3077FF,0.5,1,1,1,2,NULL,NULL,NULL,91,626340,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,22,real-level
477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1548,92,627889,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
478,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1490,93,629379,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1314,94,630693,html-slider-response,NULL,73,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
480,17,#3077FF,0.5,1,1,1,2,NULL,NULL,NULL,95,647925,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,23,real-level
481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1698,96,649623,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1320,97,650943,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
483,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1778,98,652721,html-slider-response,NULL,56,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
484,17,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,99,671625,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,24,real-level
485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,826,100,672453,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,951,101,673404,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1360,102,674765,html-slider-response,NULL,98,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
488,13,#3077FF,1.9,1,0,1,3,NULL,NULL,NULL,103,692325,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,25,real-level
489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1161,104,693487,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1249,105,694737,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
491,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1723,106,696460,html-slider-response,NULL,65,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
492,17,#3077FF,0.5,1,1,3,1,NULL,NULL,NULL,107,715892,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,26,real-level
493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1487,108,717381,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1089,109,718470,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1691,110,720163,html-slider-response,NULL,6,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
496,17,#3077FF,0.5,1,1,0,3,NULL,NULL,NULL,111,739061,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,27,real-level
497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1851,112,740912,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1289,113,742202,html-button-response,2,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1405,114,743609,html-slider-response,NULL,27,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
500,17,#3077FF,1.2,1,1,1,2,NULL,NULL,NULL,115,762778,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,28,real-level
501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1845,116,764625,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1373,117,765999,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1969,118,767968,html-slider-response,NULL,55,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
504,15,#3077FF,0.5,1,0,2,1,NULL,NULL,NULL,119,783196,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,29,real-level
505,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1660,120,784857,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,725,121,785582,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2757,122,788341,html-slider-response,NULL,23,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
508,17,#3077FF,1.9,1,1,0,1,NULL,NULL,NULL,123,807429,pong,NULL,NULL,NULL,5a5a59afacc75b00017a4ee0,mediumorchid,NULL,30,real-level
509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2124,124,809555,html-button-response,0,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,length,0,NULL
510,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1160,125,810715,html-button-response,1,NULL,NULL,5a5a59afacc75b00017a4ee0,NULL,difficulty,0,NULL
511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1643,126,812359,html-slider-response,NULL,31,NULL,5a5a59afacc75b00017a4ee0,NULL,performance,0,NULL
512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78080,127,890439,survey-text,NULL,NULL,"{"Q0":"Something about whether the tradeoff between speed of the target and size of cursor has any impact on your judgments."}",5a5a59afacc75b00017a4ee0,NULL,hypothesis,NULL,NULL
513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15192,0,15196,html-keyboard-response,NULL,NULL,NULL,5b146e7bc85dc40001624518,NULL,NULL,NULL,NULL
514,13,#3077FF,1.2,1,0,2,2,1,0,NULL,1,106979,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,NULL,NULL
515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18729,2,125710,html-keyboard-response,NULL,NULL,NULL,5b146e7bc85dc40001624518,NULL,NULL,NULL,NULL
516,13,#3077FF,1.9,1,0,0,3,NULL,1,NULL,3,152429,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,NULL,NULL
517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7220,4,159650,html-keyboard-response,NULL,NULL,NULL,5b146e7bc85dc40001624518,NULL,NULL,NULL,NULL
518,13,#3077FF,1.2,1,0,0,1,NULL,1,NULL,5,180110,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,NULL,NULL
519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4519,6,184630,html-keyboard-response,NULL,NULL,NULL,5b146e7bc85dc40001624518,NULL,NULL,NULL,NULL
520,15,#3077FF,0.5,1,1,2,1,NULL,NULL,NULL,7,200043,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,1,real-level
521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5727,8,205774,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2932,9,208709,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39286,10,247998,html-slider-response,NULL,38,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
524,17,#3077FF,1.9,1,1,1,1,NULL,NULL,NULL,11,265106,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,2,real-level
525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2248,12,267355,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1644,13,269002,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2932,14,271937,html-slider-response,NULL,81,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
528,13,#3077FF,1.2,1,0,0,2,NULL,NULL,NULL,15,289421,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,3,real-level
529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1927,16,291351,html-button-response,0,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1534,17,292886,html-button-response,0,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3134,18,296022,html-slider-response,NULL,78,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
532,17,#3077FF,1.2,1,1,2,1,NULL,NULL,NULL,19,313436,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,4,real-level
533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2253,20,315691,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2038,21,317731,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3117,22,320850,html-slider-response,NULL,95,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
536,15,#3077FF,1.9,1,1,0,1,NULL,NULL,NULL,23,338306,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,5,real-level
537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3056,24,341365,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1286,25,342653,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2645,26,345300,html-slider-response,NULL,95,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
540,17,#3077FF,1.2,1,1,0,1,NULL,NULL,NULL,27,362506,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,6,real-level
541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1982,28,364490,html-button-response,0,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2781,29,367273,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
543,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2486,30,369762,html-slider-response,NULL,91,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
544,17,#3077FF,1.9,1,0,0,1,NULL,NULL,NULL,31,386805,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,7,real-level
545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1688,32,388495,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1046,33,389543,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2221,34,391766,html-slider-response,NULL,97,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
548,17,#3077FF,1.2,1,2,3,1,NULL,NULL,NULL,35,409237,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,8,real-level
549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2732,36,411972,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1686,37,413660,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2541,38,416203,html-slider-response,NULL,99,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
552,15,#3077FF,0.5,1,0,3,1,NULL,NULL,NULL,39,431536,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,9,real-level
553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2031,40,433569,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1622,41,435193,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2053,42,437249,html-slider-response,NULL,4,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
556,15,#3077FF,1.9,1,0,1,2,NULL,NULL,NULL,43,452353,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,10,real-level
557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1586,44,453943,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1799,45,455743,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2532,46,458279,html-slider-response,NULL,82,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
560,17,#3077FF,0.5,1,0,1,1,NULL,NULL,NULL,47,477285,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,11,real-level
561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2389,48,479675,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,869,49,480546,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2765,50,483314,html-slider-response,NULL,85,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
564,13,#3077FF,1.9,1,0,0,2,NULL,NULL,NULL,51,498151,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,12,real-level
565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,52,499953,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
566,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1182,53,501137,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2149,54,503288,html-slider-response,NULL,100,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
568,15,#3077FF,1.2,1,1,1,1,NULL,NULL,NULL,55,518651,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,13,real-level
569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1818,56,520470,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,57,521727,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2644,58,524374,html-slider-response,NULL,77,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
