participant_id,trial_index,distractor_type,target_lag,target_orientation,distractor_position,correct,rt,button_pressed,phase
01,4719,bas,2,left,4,true,1026.0999999991618,1,test
01,4738,bas,8,left,4,true,665.3999999999069,0,test
01,4757,neu,2,right,4,true,386.90000000130385,4,test
01,4776,bas,2,left,6,true,395.00000000046566,1,test
01,4795,neu,8,right,6,true,359.50000000046566,3,test
01,4814,neg,8,right,6,true,1159.9999999995343,4,test
01,4833,neu,2,right,4,true,645.4999999990687,4,test
01,4871,neu,8,right,6,true,349.29999999981374,4,test
01,4909,neg,8,left,6,true,363.0000000009313,1,test
01,4928,bas,2,left,6,true,346.5,1,test
01,4947,neg,2,right,4,true,749.8999999989755,4,test
01,4966,bas,2,right,4,true,390.6999999997206,4,test
01,5004,neu,2,left,4,true,640.6999999997206,1,test
01,5023,bas,8,right,6,true,376.0999999991618,4,test
01,5042,neg,8,left,4,true,363.1999999997206,1,test
01,5061,neg,2,left,6,false,338.0999999991618,2,test
01,5080,neu,8,left,6,true,374.6999999983236,1,test
01,5099,neu,2,right,6,true,655.2000000011176,3,test
01,5118,neu,8,left,4,true,1250.8000000016764,1,test
01,5137,neu,8,right,4,true,515.5999999991618,3,test
01,5156,neg,8,left,6,true,1450.699999999255,0,test
01,5194,bas,8,left,6,true,401.9000000008382,0,test
01,5213,bas,2,left,4,true,378.80000000074506,1,test
01,5232,bas,8,right,6,true,374.10000000102445,4,test
01,5251,bas,8,right,6,true,379.4999999990687,4,test
01,5271,bas,8,right,6,true,448.2000000011176,3,test
01,5290,neg,8,right,4,true,388.60000000009313,4,test
01,5309,neg,2,left,4,false,389.39999999990687,2,test
01,5328,bas,2,right,4,true,445.1000000005588,4,test
01,5347,neu,8,left,6,true,424.9999999990687,0,test
01,5366,neu,2,left,6,true,378.39999999990687,1,test
01,5385,bas,2,left,4,true,347.7000000006519,1,test
01,5404,bas,8,left,4,true,363.60000000102445,1,test
01,5423,neg,8,left,4,true,1216.0000000004657,1,test
01,5442,neg,8,right,6,true,1111.9999999990687,3,test
01,5461,bas,2,left,4,true,388.89999999990687,1,test
01,5480,neg,2,left,6,true,406.60000000009313,1,test
01,5499,neu,2,left,6,true,1347.299999999348,1,test
01,5518,bas,8,right,6,true,348.7999999993481,4,test
01,5537,bas,8,right,4,true,391.90000000037253,4,test
01,5556,neu,8,right,6,true,438.00000000046566,3,test
01,5575,bas,8,right,4,true,382.000000001397,4,test
01,5594,neu,2,left,6,true,708.1999999992549,1,test
01,5613,neu,8,right,6,true,2833.3000000002794,4,test
01,5632,bas,8,left,4,true,391.70000000018626,1,test
01,5670,neu,2,right,6,false,933.3999999999069,5,test
01,5689,neu,2,left,6,true,348.2000000006519,1,test
01,5708,neg,2,right,6,false,584.8000000007451,2,test
01,5727,neu,8,right,4,true,393.29999999981374,4,test
01,5746,bas,2,right,6,true,730.6000000005588,4,test
01,5765,bas,8,right,6,true,383.4000000008382,3,test
01,5784,neg,8,left,4,true,434.6000000005588,1,test
01,5803,neg,2,right,4,true,932.3999999994412,4,test
01,5822,neg,8,left,6,false,2680.9999999990687,5,test
01,5841,bas,2,right,6,true,419.10000000102445,4,test
01,5860,neg,2,right,4,false,1601.3000000002794,2,test
01,5879,neu,2,right,6,true,348.0999999991618,4,test
01,5898,bas,8,left,6,true,353.60000000009313,1,test
01,5917,bas,2,left,6,true,402.59999999962747,1,test
01,5936,neu,2,left,6,true,685.1000000005588,1,test
01,5955,neu,2,right,6,true,599.2999999998137,4,test
01,5974,neg,8,right,6,true,423.2000000011176,4,test
01,5993,bas,8,left,4,true,352.39999999990687,1,test
01,6012,bas,8,left,6,true,401.3000000016764,0,test
01,6031,bas,8,right,4,true,710.9999999990687,4,test
01,6050,neu,8,left,4,true,376,1,test
01,6069,neu,2,left,4,true,414.4999999990687,1,test
01,6088,neg,2,left,4,true,465.9000000008382,0,test
01,6107,neg,8,right,4,true,365.09999999869615,4,test
01,6126,bas,8,left,6,true,394.7000000006519,1,test
01,6145,neg,2,left,6,true,353.7999999988824,0,test
01,6164,bas,2,left,6,true,362.10000000009313,1,test
01,6183,bas,8,right,6,true,969.9999999995343,3,test
01,6202,neg,2,right,6,false,698.3000000002794,5,test
01,6221,neg,2,left,6,true,333.69999999925494,1,test
01,6240,bas,2,right,4,true,444.49999999953434,3,test
01,6259,neg,2,right,6,true,662.4000000008382,4,test
01,6278,neu,8,left,4,true,394,1,test
01,6297,bas,2,right,4,true,724.7999999998137,4,test
01,6316,neu,8,left,6,false,460.1999999997206,2,test
01,6335,bas,2,left,6,true,383.5,1,test
01,6354,neg,2,left,4,true,399.90000000037253,1,test
01,6373,bas,2,left,4,true,708.7000000006519,1,test
01,6392,neu,8,right,6,true,490.5,3,test
01,6411,bas,8,left,4,true,343.4999999990687,1,test
01,6430,neu,2,right,6,true,373.6999999997206,4,test
01,6468,bas,2,left,6,true,381.6000000005588,1,test
01,6525,neg,2,left,4,true,405.3000000002794,0,test
01,6544,neg,2,right,6,true,343.79999999841675,4,test
01,6563,neu,2,right,6,true,322.4000000008382,4,test
01,6582,neu,8,left,4,true,659.4000000003725,0,test
01,6601,neg,2,left,4,true,398.1999999997206,1,test
01,6620,bas,2,right,4,true,368.00000000046566,4,test
01,6658,neg,8,left,6,true,414.39999999990687,0,test
01,6677,bas,2,right,6,true,417.20000000158325,4,test
01,6696,neu,8,left,6,true,418.1999999983236,1,test
01,6715,neu,8,right,6,true,414.8000000002794,4,test
01,6734,neu,2,right,4,false,382.40000000037253,5,test
01,6753,bas,2,right,6,true,378.89999999990687,4,test
01,6772,bas,2,left,4,true,385,1,test
01,6791,neg,2,left,6,false,910.5999999996275,2,test
01,6810,neu,8,right,4,true,360.40000000037253,4,test
01,6848,neu,2,left,4,true,349.8999999994412,1,test
01,6867,neu,8,right,4,true,651.1999999992549,3,test
01,6886,neu,8,right,6,true,391,4,test
01,6905,neg,8,right,4,true,549.1000000005588,3,test
01,6962,neg,8,left,6,true,337.6000000005588,1,test
01,6981,neu,8,left,4,true,350.09999999962747,1,test
01,7000,bas,2,right,6,true,420.7000000011176,3,test
01,7019,neg,8,left,4,true,353.90000000037253,1,test
01,7038,neg,2,right,4,true,778.0000000009313,4,test
01,7057,neu,8,left,4,true,363.30000000074506,1,test
01,7076,neg,8,right,4,true,376.19999999925494,4,test
01,7095,neg,2,right,4,false,446.5,1,test
01,7114,bas,8,right,4,true,400.70000000018626,4,test
01,7133,neg,8,left,6,true,711.4999999990687,0,test
01,7152,neu,2,left,4,true,385.3999999994412,0,test
01,7171,bas,2,left,4,true,408.2999999988824,0,test
01,7190,bas,8,left,4,true,596.8000000007451,1,test
01,7209,neg,8,left,6,true,381.40000000037253,1,test
01,7228,bas,8,left,6,true,364.1000000005588,1,test
01,7266,neg,8,left,4,true,359.8999999994412,1,test
01,7285,neg,2,right,6,false,540.8999999994412,5,test
01,7304,neg,2,right,4,true,347.79999999981374,4,test
01,7323,neg,8,right,4,true,363.3000000016764,4,test
01,7342,neu,8,right,4,true,407.6000000005588,4,test
01,7361,neg,8,right,6,true,356.1000000014901,3,test
01,7380,neu,2,right,4,true,329.3000000016764,4,test
01,7399,bas,8,left,6,true,338.1000000014901,1,test
01,7418,bas,8,right,6,true,359.2000000011176,4,test
